id,country,city,citySlug,countrySlug,slug,status,displayName,hasCampus
5a6870ff32328a1060e06595,Australia,Melbourne,melbourne,australia,the-university-of-melbourne,TRUE,The University of Melbourne,TRUE
5a6870ff32328a1060e065bd,Australia,Perth,perth,australia,central-queensland-university-(cqu)-perth,TRUE,Central Queensland University (CQU) Perth,FALSE
5a6870ff32328a1060e065af,Australia,Sydney,sydney,australia,la-trobe-university-sydney,TRUE,La Trobe University Sydney,FALSE
5a6870ff32328a1060e0657e,Australia,Adelaide,adelaide,australia,university-of-south-australia-(unisa),TRUE,University of South Australia (UniSA),TRUE
5a6870ff32328a1060e06583,Australia,Adelaide,adelaide,australia,central-queensland-university-(cqu)-adelaide,TRUE,Central Queensland University (CQU) Adelaide,FALSE
5a6870ff32328a1060e065b9,Australia,Perth,perth,australia,curtin-university,TRUE,Curtin University,TRUE
5a68710032328a1060e065c6,Australia,Brisbane,brisbane,australia,charles-sturt-university-(csu)-brisbane,TRUE,Charles Sturt University (CSU) Brisbane,FALSE
5a6870ff32328a1060e06591,Australia,Melbourne,melbourne,australia,deakin-university,TRUE,Deakin University,TRUE
5a6870ff32328a1060e065b6,Australia,Canberra,canberra,australia,charles-sturt-university-(csu)-canberra,TRUE,Charles Sturt University (CSU) Canberra,FALSE
5a6870ff32328a1060e065b4,Australia,Canberra,canberra,australia,australian-catholic-university-(acu)-canberra,TRUE,Australian Catholic University - Canberra Campus,FALSE
5a6870ff32328a1060e065b5,Australia,Canberra,canberra,australia,university-of-canberra,TRUE,University of Canberra,FALSE
5a6870ff32328a1060e065b7,Australia,Perth,perth,australia,the-university-of-notre-dame-perth,TRUE,The University of Notre Dame Perth,TRUE
5a6870ff32328a1060e065bc,Australia,Perth,perth,australia,le-cordon-bleu-perth,TRUE,Le Cordon Bleu Perth,FALSE
5a6870ff32328a1060e0657c,Australia,Adelaide,adelaide,australia,carnegie-mellon-university-australia,TRUE,Carnegie Mellon University Australia,FALSE
5a6870ff32328a1060e065ad,Australia,Sydney,sydney,australia,the-university-of-notre-dame-sydney,TRUE,The University of Notre Dame Sydney,TRUE
5a68710032328a1060e0663f,United Kingdom,Leeds,leeds,united-kingdom,leeds-college-of-music,TRUE,Leeds College of Music,FALSE
5a6870ff32328a1060e0658d,Australia,Melbourne,melbourne,australia,william-angliss-institute-australia,TRUE,William Angliss Institute Australia,FALSE
5a68710032328a1060e065fc,United Kingdom,Liverpool,liverpool,united-kingdom,liverpool-international-college,TRUE,Liverpool International College,FALSE
5a68710032328a1060e066f9,United Kingdom,London,london,united-kingdom,oxford-house-college-london,TRUE,Oxford House College London,TRUE
5a6870ff32328a1060e065ac,Australia,Sydney,sydney,australia,the-fashion-institute-sydney,TRUE,The Fashion Institute Sydney,FALSE
5a6870ff32328a1060e0659c,Australia,Sydney,sydney,australia,southern-cross-university-sydney,TRUE,Southern Cross University Sydney,FALSE
5a68710032328a1060e06642,United Kingdom,Leeds,leeds,united-kingdom,the-university-of-law-leeds-centre,TRUE,The University of Law Leeds Centre,FALSE
5a68710032328a1060e065f0,United Kingdom,Cardiff,cardiff,united-kingdom,welsh-school-of-architecture,TRUE,Welsh School of Architecture,FALSE
5a68710032328a1060e065f8,United Kingdom,Plymouth,plymouth,united-kingdom,plymouth-marjon-university,TRUE,Plymouth Marjon University,FALSE
5bb7582fbfa4620fe912635e,New Zealand,Christchurch,christchurch,new-zealand,university-of-canterbury,TRUE,University of Canterbury,FALSE
5a68710032328a1060e06637,United Kingdom,Glasgow,glasgow,united-kingdom,glasgow-international-college,TRUE,Glasgow International College,FALSE
5a6870ff32328a1060e065be,Australia,Brisbane,brisbane,australia,queensland-university-of-technology-(qut),TRUE,Queensland University of Technology (QUT),TRUE
5c1337213ef96e7a40d6a7e2,South Korea,Seoul,seoul,south-korea,hankuk-university-of-foreign-studies-seoul-campus,TRUE,Hankuk University of Foreign Studies Seoul Campus,FALSE
5a68710032328a1060e0663b,United Kingdom,Glasgow,glasgow,united-kingdom,glasgow-clyde-college,TRUE,Glasgow Clyde College,TRUE
5a68710032328a1060e065f4,United Kingdom,Cambridge,cambridge,united-kingdom,the-college-of-west-anglia,TRUE,The College of West Anglia,FALSE
5a68710032328a1060e065f9,United Kingdom,Plymouth,plymouth,united-kingdom,plymouth-college-of-art,TRUE,Plymouth College of Art,FALSE
5a68710032328a1060e0664c,United Kingdom,Coventry,coventry,united-kingdom,arden-university,TRUE,Arden University - Coventry,FALSE
5a68710032328a1060e06600,United Kingdom,Liverpool,liverpool,united-kingdom,sae-institute-liverpool,TRUE,SAE Institute Liverpool,FALSE
5a68710032328a1060e06625,United Kingdom,Oxford (UK),oxford,united-kingdom,oxford-house-college,TRUE,Oxford House College,TRUE
5a68710032328a1060e066da,United Kingdom,London,london,united-kingdom,city-and-guilds-of-london-art-school,TRUE,City and Guilds of London Art School,FALSE
5b7a939165334c69c21e85c1,Spain,Madrid,madrid,spain,autonomous-university-of-madrid,TRUE,Autonomous University of Madrid,FALSE
5a68710032328a1060e06647,United Kingdom,Exeter,exeter,united-kingdom,the-university-of-law-exeter-centre,TRUE,The University of Law Exeter Centre,FALSE
5b7a996765334c69c21e85cb,Spain,Madrid,madrid,spain,european-university-of-madrid,TRUE,European University of Madrid (Alcobendas Campus),FALSE
5a68710032328a1060e06611,United Kingdom,York,york,united-kingdom,english-in-york-language-school,TRUE,English In York Language School,FALSE
5b7aa95665334c69c21e85e5,Portugal,Lisbon,lisbon,portugal,iscte-university-institute-of-lisbon,TRUE,ISCTE - University Institute of Lisbon,FALSE
5a68710032328a1060e065e0,United Kingdom,Manchester,manchester,united-kingdom,the-manchester-college,TRUE,The Manchester College,TRUE
5c873966bdc1dd0db79be46f,Ireland,Dublin,dublin,ireland,cct-college-dublin,TRUE,CCT College Dublin,FALSE
5bf8e121d3e04b157e1e0906,United Kingdom,Stirling,stirling,united-kingdom,university-of-stirling,TRUE,University of Stirling,FALSE
5a68710032328a1060e06704,United Kingdom,London,london,united-kingdom,glyndwr-university-london-campus,TRUE,Glyndwr University London Campus,FALSE
5a68710032328a1060e06623,United Kingdom,Oxford (UK),oxford,united-kingdom,oxford-tutorial-college,TRUE,Oxford Sixth Form College,FALSE
5a68710032328a1060e066d2,United Kingdom,London,london,united-kingdom,arts-educational-schools-london,TRUE,Arts Educational Schools London,FALSE
5a6870ff32328a1060e0659b,Australia,Sydney,sydney,australia,western-sydney-institute,TRUE,Western Sydney Institute,FALSE
5b7aa46e65334c69c21e85cf,Spain,Valencia,valencia,spain,technical-university-of-valencia,TRUE,Technical University of Valencia,FALSE
5b7aa81e65334c69c21e85df,Portugal,Lisbon,lisbon,portugal,university-of-lisbon,TRUE,University of Lisbon,FALSE
5b7aa89565334c69c21e85e1,Portugal,Lisbon,lisbon,portugal,new-university-of-lisbon,TRUE,New University of Lisbon,FALSE
5c77c2326357db21aafeb066,United Kingdom,Norwich,norwich,united-kingdom,norwich-university,TRUE,Norwich University,FALSE
5a6870ff32328a1060e065a8,Australia,Sydney,sydney,australia,university-of-new-south-wales-(unsw),TRUE,University of New South Wales (UNSW),TRUE
5c5270533f9b841cc65bc937,Singapore,Singapore,singapore,singapore,psb-academy,TRUE,PSB Academy,FALSE
5b7ab5ba65334c69c21e85fb,Portugal,Porto,porto,portugal,university-of-porto,TRUE,University of Porto,FALSE
5c1333e73ef96e7a40d6a7df,South Korea,Seoul,seoul,south-korea,university-of-seoul,TRUE,University of Seoul,FALSE
5c1335a63ef96e7a40d6a7e0,South Korea,Seoul,seoul,south-korea,kyung-hee-university,TRUE,Kyung Hee University,FALSE
5a68710032328a1060e066aa,Ireland,Dublin,dublin,ireland,dublin-business-school,TRUE,Dublin Business School,FALSE
5a68710032328a1060e06601,United Kingdom,Liverpool,liverpool,united-kingdom,city-of-liverpool-college,TRUE,City of Liverpool College,FALSE
5a68710032328a1060e065e3,United Kingdom,Manchester,manchester,united-kingdom,into-manchester,TRUE,INTO Manchester,FALSE
5a68710032328a1060e066ce,United Kingdom,London,london,united-kingdom,courtauld-institute-of-art-london,TRUE,Courtauld Institute of Art London,FALSE
5a68710032328a1060e065ce,United Kingdom,Leicester,leicester,united-kingdom,university-of-leicester-medical-school,TRUE,University of Leicester Medical School,FALSE
5b7a94fd65334c69c21e85c3,Spain,Madrid,madrid,spain,complutense-university-of-madrid,TRUE,Complutense University of Madrid,FALSE
5b7a9a8965334c69c21e85cd,Spain,Valencia,valencia,spain,university-of-valencia,TRUE,University of Valencia,FALSE
5b7ab5f565334c69c21e85fd,Portugal,Lisbon,lisbon,portugal,nova-school-of-business-and-economics,TRUE,Nova School of Business and Economics,FALSE
5a6870ff32328a1060e06599,Australia,Sydney,sydney,australia,uts-insearch,TRUE,UTS INSEARCH,FALSE
5a68710032328a1060e065ff,United Kingdom,Liverpool,liverpool,united-kingdom,liverpool-john-moores-university-(ljmu),TRUE,Liverpool John Moores University (LJMU),TRUE
5a68710032328a1060e066ca,United Kingdom,London,london,united-kingdom,the-school-of-advanced-study-london,TRUE,The School of Advanced Study London,FALSE
5a68710032328a1060e06650,United Kingdom,Dundee,dundee,united-kingdom,dundee-and-angus-college-,TRUE,Dundee and Angus College,FALSE
5b7a990965334c69c21e85c9,Spain,Madrid,madrid,spain,ie-business-school,TRUE,IE Business School,FALSE
5b7aa90c65334c69c21e85e3,Portugal,Lisbon,lisbon,portugal,portuguese-catholic-university,TRUE,Portuguese Catholic University,FALSE
5a68710032328a1060e065c1,Australia,Brisbane,brisbane,australia,university-of-queensland-(uq),TRUE,University of Queensland (UQ),TRUE
5a68710032328a1060e066d7,United Kingdom,London,london,united-kingdom,university-college-of-osteopathy-london,TRUE,University College of Osteopathy London,FALSE
5a68710032328a1060e06607,United Kingdom,Belfast,belfast,united-kingdom,belfast-metropolitan-college,TRUE,Belfast Metropolitan College,FALSE
5a68710032328a1060e065e4,United Kingdom,Manchester,manchester,united-kingdom,the-university-of-law-manchester-centre,TRUE,The University of Law Manchester Centre,FALSE
5a68710032328a1060e06646,United Kingdom,Exeter,exeter,united-kingdom,exeter-college,TRUE,Exeter College,FALSE
5a68710032328a1060e066c5,United Kingdom,London,london,united-kingdom,guildhall-school-of-music-and-drama-london,TRUE,Guildhall School of Music and Drama London,FALSE
5b7a959965334c69c21e85c5,Spain,Madrid,madrid,spain,technical-university-of-madrid,TRUE,Technical University of Madrid,FALSE
5b7aa64d65334c69c21e85d5,Spain,Valencia,valencia,spain,valencian-international-university,TRUE,Valencian International University,FALSE
5a68710032328a1060e066a4,Ireland,Dublin,dublin,ireland,trinity-college-dublin,TRUE,Trinity College Dublin,FALSE
5a68710032328a1060e06686,United Arab Emirates,Dubai,dubai,united-arab-emirates,institute-of-management-technology-dubai,TRUE,Institute of Management Technology Dubai,FALSE
5a68710032328a1060e066a6,Ireland,Dublin,dublin,ireland,dublin-city-university,TRUE,Dublin City University,FALSE
5a68710032328a1060e066ab,Ireland,Dublin,dublin,ireland,national-college-of-ireland,TRUE,National College of Ireland,FALSE
5c874660bdc1dd0db79be479,Ireland,Dublin,dublin,ireland,technological-university-dublin,TRUE,Technological University Dublin,TRUE
5a68710032328a1060e066a8,Ireland,Dublin,dublin,ireland,griffith-college-dublin,TRUE,Griffith College Dublin,FALSE
5a68710032328a1060e06687,United Arab Emirates,Dubai,dubai,united-arab-emirates,university-of-phoenix-dubai-,TRUE,University of Phoenix Dubai,FALSE
5c874b7ebdc1dd0db79be47d,Ireland,Cork,cork,ireland,university-college-cork,TRUE,University College Cork,FALSE
5a68710032328a1060e06660,United Arab Emirates,Dubai,dubai,united-arab-emirates,al-ghurair-university-,TRUE,Al Ghurair University,FALSE
5a68710032328a1060e06664,United Arab Emirates,Dubai,dubai,united-arab-emirates,british-university-in-dubai-,TRUE,British University in Dubai,FALSE
5a68710032328a1060e0666a,United Arab Emirates,Dubai,dubai,united-arab-emirates,hamdan-bin-mohammed-smart-university,TRUE,Hamdan Bin Mohammed Smart University,FALSE
5a68710032328a1060e06672,United Arab Emirates,Dubai,dubai,united-arab-emirates,european-university-college-brussels-dubai-,TRUE,European University College Brussels Dubai,FALSE
5a68710032328a1060e0667a,United Arab Emirates,Dubai,dubai,united-arab-emirates,the-british-university-in-dubai-,TRUE,The British University in Dubai,FALSE
5a68710032328a1060e06683,United Arab Emirates,Dubai,dubai,united-arab-emirates,zayed-university-academic-city-,TRUE,Zayed University,FALSE
5a68710032328a1060e0660a,United Kingdom,Derby,derby,united-kingdom,university-of-derby,TRUE,University of Derby,TRUE
5a68710032328a1060e06676,United Arab Emirates,Dubai,dubai,united-arab-emirates,middlesex-university-dubai-,TRUE,Middlesex University Dubai,FALSE
5a68710032328a1060e06679,United Arab Emirates,Dubai,dubai,united-arab-emirates,university-of-strathclyde-business-school-dubai,TRUE,University of Strathclyde Business School Dubai,FALSE
5a68710032328a1060e0667c,United Arab Emirates,Dubai,dubai,united-arab-emirates,szabist-dubai-,TRUE,SZABIST Dubai,FALSE
5a68710032328a1060e06685,United Arab Emirates,Dubai,dubai,united-arab-emirates,university-of-birmingham-dubai,TRUE,University of Birmingham Dubai,FALSE
5a68710032328a1060e0668a,United Arab Emirates,Dubai,dubai,united-arab-emirates,bits-pilani-dubai,TRUE,BITS Pilani Dubai,FALSE
5a68710032328a1060e066a5,Ireland,Dublin,dublin,ireland,university-college-dublin,TRUE,University College Dublin,FALSE
5a68710032328a1060e0661d,United Kingdom,Lincoln,lincoln,united-kingdom,university-of-lincoln,TRUE,University of Lincoln,TRUE
5d08de84c5aa2f53b75978e5,Australia,Melbourne,melbourne,australia,kaplan-business-school-melbourne,TRUE,Kaplan Business School - Melbourne,FALSE
5a68710032328a1060e06665,United Arab Emirates,Dubai,dubai,united-arab-emirates,canadian-university-of-dubai-,TRUE,Canadian University of Dubai,FALSE
5a68710032328a1060e06673,United Arab Emirates,Dubai,dubai,united-arab-emirates,the-university-of-manchester-middle-east-centre-dubai,TRUE,The University of Manchester Middle East Centre Dubai,FALSE
5d08ddc8c5aa2f53b75978e3,Australia,Brisbane,brisbane,australia,kaplan-business-school-brisbane,TRUE,Kaplan Business School - Brisbane,FALSE
5a68710032328a1060e06678,United Arab Emirates,Dubai,dubai,united-arab-emirates,the-philippine-school-dubai,TRUE,The Philippine School Dubai,FALSE
5a68710032328a1060e06662,United Arab Emirates,Dubai,dubai,united-arab-emirates,amity-university-dubai-,TRUE,Amity University Dubai,FALSE
5a68710032328a1060e06682,United Arab Emirates,Dubai,dubai,united-arab-emirates,dubai-pharmacy-college,TRUE,Dubai Pharmacy College,FALSE
5a6870ff32328a1060e0657d,Australia,Adelaide,adelaide,australia,australian-catholic-university-(acu)-adelaide,TRUE,Australian Catholic University - Adelaide campus,FALSE
5a68710032328a1060e0662a,United Kingdom,Carlisle,carlisle,united-kingdom,university-of-cumbria,TRUE,University of Cumbria - Carlisle,TRUE
5a68710032328a1060e0667b,United Arab Emirates,Dubai,dubai,united-arab-emirates,synergy-university-dubai-,TRUE,Synergy University Dubai,FALSE
5a68710032328a1060e065f6,United Kingdom,Bristol,bristol,united-kingdom,university-of-the-west-of-england-(uwe),TRUE,University of the West of England (UWE),TRUE
5a68710032328a1060e06668,United Arab Emirates,Dubai,dubai,united-arab-emirates,biotechnology-university-college-dubai-,TRUE,Biotechnology University College Dubai,FALSE
5a6870ff32328a1060e065ba,Australia,Perth,perth,australia,murdoch-university,TRUE,Murdoch University,TRUE
5a68710032328a1060e065dc,United Kingdom,Sheffield,sheffield,united-kingdom,sheffield-hallam-university,TRUE,Sheffield Hallam University,TRUE
5a68710032328a1060e065e8,United Kingdom,Newcastle,newcastle,united-kingdom,northumbria-university,TRUE,Northumbria University,TRUE
5c873c36bdc1dd0db79be471,Ireland,Dublin,dublin,ireland,dundalk-institute-of-technology,TRUE,Dundalk Institute of Technology,FALSE
5a68710032328a1060e06667,United Arab Emirates,Dubai,dubai,united-arab-emirates,emirates-aviation-university,TRUE,Emirates Aviation University,FALSE
5a6870ff32328a1060e06581,Australia,Adelaide,adelaide,australia,flinders-university,TRUE,Flinders University,TRUE
5a68710032328a1060e0661f,United Kingdom,Bangor,bangor,united-kingdom,bangor-university,TRUE,Bangor University,FALSE
5a68710032328a1060e06689,United Arab Emirates,Dubai,dubai,united-arab-emirates,al-dar-university-college,TRUE,Al Dar University College,FALSE
5a68710032328a1060e0667f,United Arab Emirates,Dubai,dubai,united-arab-emirates,university-of-new-brunswick-dubai-,TRUE,University of New Brunswick Dubai,FALSE
5a68710032328a1060e06680,United Arab Emirates,Dubai,dubai,united-arab-emirates,university-of-dubai-,TRUE,University of Dubai,FALSE
5a6870ff32328a1060e065bf,Australia,Brisbane,brisbane,australia,australian-catholic-university-(acu)-brisbane,TRUE,Australian Catholic University - Brisbane Campus,FALSE
5d078020c5aa2f53b7597564,Australia,Adelaide,adelaide,australia,kaplan-business-school-adelaide,TRUE,Kaplan Business School - Adelaide,FALSE
5a68710032328a1060e065ea,United Kingdom,Southampton,southampton,united-kingdom,southampton-solent-university,TRUE,Southampton Solent University,FALSE
5a68710032328a1060e06663,United Arab Emirates,Dubai,dubai,united-arab-emirates,american-university-in-the-emirates,TRUE,American University in the Emirates,FALSE
5a68710032328a1060e06681,United Arab Emirates,Dubai,dubai,united-arab-emirates,rochester-institute-of-technology-dubai-,TRUE,Rochester Institute of Technology Dubai,FALSE
5a68710032328a1060e06688,United Arab Emirates,Dubai,dubai,united-arab-emirates,college-of-islamic-and-arabic-studies,TRUE,College of Islamic and Arabic Studies,FALSE
5a68710032328a1060e0668b,United Arab Emirates,Dubai,dubai,united-arab-emirates,the-emirates-academy-of-hospitality-management,TRUE,The Emirates Academy Of Hospitality Management,FALSE
5a68710032328a1060e06628,United Kingdom,Stoke on Trent,stoke-on-trent,united-kingdom,staffordshire-university,TRUE,Staffordshire University,TRUE
5a68710032328a1060e06666,United Arab Emirates,Dubai,dubai,united-arab-emirates,cass-business-school-dubai-,TRUE,Cass Business School Dubai,FALSE
5a68710032328a1060e0667d,United Arab Emirates,Dubai,dubai,united-arab-emirates,hult-international-business-school-dubai-,TRUE,Hult International Business School Dubai,FALSE
5a68710032328a1060e0668f,United Arab Emirates,Dubai,dubai,united-arab-emirates,jumeirah-university,TRUE,Jumeirah University,FALSE
5a6870ff32328a1060e065bb,Australia,Perth,perth,australia,edith-cowan-university-(ecu),TRUE,Edith Cowan University (ECU),TRUE
5a68710032328a1060e0665f,United Arab Emirates,Dubai,dubai,united-arab-emirates,american-university-dubai-,TRUE,American University in Dubai,FALSE
5a68710032328a1060e06661,United Arab Emirates,Dubai,dubai,united-arab-emirates,hult-international-business-school-dubai-campus,TRUE,Hult International Business School Dubai Campus,FALSE
5a68710032328a1060e06669,United Arab Emirates,Dubai,dubai,united-arab-emirates,french-fashion-university-esmod-dubai,TRUE,French Fashion University ESMOD Dubai,FALSE
5a68710032328a1060e0666c,United Arab Emirates,Dubai,dubai,united-arab-emirates,duke-fuqua-school-of-business-dubai,TRUE,Duke Fuqua School of Business Dubai,FALSE
5a68710032328a1060e0668c,United Arab Emirates,Dubai,dubai,united-arab-emirates,mohammed-college-of-dental-medicin,TRUE,Mohammed college of dental medicin,FALSE
5a68710032328a1060e06677,United Arab Emirates,Dubai,dubai,united-arab-emirates,murdoch-university-dubai-,TRUE,Murdoch University Dubai,FALSE
5a68710032328a1060e0667e,United Arab Emirates,Dubai,dubai,united-arab-emirates,manipal-university-dubai-,TRUE,Manipal University Dubai,FALSE
5a68710032328a1060e06693,United Arab Emirates,Dubai,dubai,united-arab-emirates,imam-malik-college,TRUE,Imam Malik College,FALSE
5a68710032328a1060e06699,United Arab Emirates,Dubai,dubai,united-arab-emirates,royal-college-of-surgeons-dubai,TRUE,Royal College of Surgeons Dubai,FALSE
5a68710032328a1060e066c0,United States,Brooklyn,brooklyn,united-states,pratt-institute,TRUE,Pratt Institute,FALSE
5a68710032328a1060e06708,United Kingdom,London,london,united-kingdom,glasgow-caledonian-university-london-campus,TRUE,Glasgow Caledonian University London Campus,FALSE
5a68710032328a1060e06696,United Arab Emirates,Dubai,dubai,united-arab-emirates,pricewaterhousecoopers-academy-dubai,TRUE,PricewaterhouseCoopers Academy Dubai,FALSE
5a68710032328a1060e06695,United Arab Emirates,Dubai,dubai,united-arab-emirates,mena-college-of-management,TRUE,MENA College of Management,FALSE
5a68710032328a1060e06698,United Arab Emirates,Dubai,dubai,united-arab-emirates,etisalat-academy,TRUE,Etisalat Academy,FALSE
5a68710032328a1060e066b7,United States,New York,newyork,united-states,yeshiva-university,TRUE,Yeshiva University,FALSE
5a68710032328a1060e066f7,United Kingdom,London,london,united-kingdom,trinity-laban-conservatoire-of-music-and-dance-london,TRUE,Trinity Laban Conservatoire of Music and Dance London,FALSE
5b7aacf865334c69c21e85f4,Portugal,Lisbon,lisbon,portugal,catolica-lisbon-school-of-business-economics,TRUE,Catolica Lisbon School of Business & Economics,FALSE
5a68710032328a1060e066f1,United Kingdom,London,london,united-kingdom,the-royal-central-school-of-speech-and-drama-london,TRUE,The Royal Central School of Speech and Drama London,FALSE
5a68710032328a1060e0669a,United Arab Emirates,Dubai,dubai,united-arab-emirates,the-university-of-bradford-middle-east-dubai,TRUE,The University of Bradford Middle East Dubai,FALSE
5a68710032328a1060e066fa,United Kingdom,London,london,united-kingdom,"school-of-advanced-study,-university-of-london",TRUE,"School of Advanced Study, University of London",FALSE
5b7aa60965334c69c21e85d3,Spain,Valencia,valencia,spain,european-university-of-valencia,TRUE,European University of Valencia,FALSE
5a68710032328a1060e066f4,United Kingdom,London,london,united-kingdom,istituto-marangoni-london,TRUE,Istituto Marangoni London,FALSE
5b7aa7bb65334c69c21e85dd,Spain,Valencia,valencia,spain,valencia-catholic-university-saint-vincent-martyr,TRUE,Valencia Catholic University Saint Vincent Martyr,FALSE
5a68710032328a1060e066a2,Ireland,Dublin,dublin,ireland,"d̼n-laoghaire-institute-of-art,-design-and-technology",TRUE,"D̼n Laoghaire Institute of Art, Design and Technology",FALSE
5b6988f13fda4f0d606d6ba5,United Kingdom,Glasgow,glasgow,united-kingdom,city-of-glasgow-college,TRUE,City of Glasgow College,FALSE
5a68710032328a1060e066af,United States,New York,newyork,united-states,marymount-manhattan-college,TRUE,Marymount Manhattan College,FALSE
5a68710032328a1060e06692,United Arab Emirates,Dubai,dubai,united-arab-emirates,university-of-jazeera-,TRUE,University of Jazeera,FALSE
5a68710032328a1060e066c1,United States,New York,newyork,united-states,brooklyn-college,TRUE,Brooklyn College,FALSE
5a68710032328a1060e066b2,United States,New York,newyork,united-states,cuny-borough-of-manhattan-community-college,TRUE,CUNY Borough of Manhattan Community College,FALSE
5a68710032328a1060e066be,United States,New York,newyork,united-states,cuny-graduate-school-and-university-center,TRUE,CUNY Graduate School and University Center,FALSE
5a68710032328a1060e066fe,United Kingdom,London,london,united-kingdom,university-for-the-creative-arts-london-campus,TRUE,University for the Creative Arts London Campus,TRUE
5a68710032328a1060e066ba,United States,Hoboken,hoboken,united-states,stevens-institute-of-technology,TRUE,Stevens Institute of Technology,FALSE
5a68710032328a1060e066b4,United States,New York,newyork,united-states,william-e.-macaulay-honors-college,TRUE,William E. Macaulay Honors College,FALSE
5a68710032328a1060e066d9,United Kingdom,London,london,united-kingdom,"chelsea-college-of-arts,-university-of-the-arts-london-(ual)",TRUE,"Chelsea College of Arts, University of the Arts London (UAL)",FALSE
5b726ae7b9908c0c161db848,United Kingdom,Bristol,bristol,united-kingdom,bimm-bristol,TRUE,BIMM Bristol,FALSE
5a68710032328a1060e066a3,Ireland,Dublin,dublin,ireland,dublin-international-study-centre,TRUE,Dublin International Study Centre,FALSE
5a68710032328a1060e066b3,United States,New York,newyork,united-states,juilliard-school,TRUE,Juilliard School,FALSE
5a68710032328a1060e066b6,United States,New York,newyork,united-states,cuny-hunter-college,TRUE,CUNY Hunter College,FALSE
5a68710032328a1060e066bc,United States,New York,newyork,united-states,brooklyn-law-school,TRUE,Brooklyn Law School,FALSE
5a68710032328a1060e066bd,United States,New York,newyork,united-states,stony-brook-university,TRUE,Stony Brook University,FALSE
5a68710032328a1060e066db,United Kingdom,London,london,united-kingdom,university-of-east-london,TRUE,University of East London,TRUE
5a68710032328a1060e06690,United Arab Emirates,Dubai,dubai,united-arab-emirates,dubai-medical-college-for-girls,TRUE,Dubai Medical College for Girls,FALSE
5a68710032328a1060e066c4,United Kingdom,London,london,united-kingdom,rose-bruford-college-of-theatre-and-performance-london,TRUE,Rose Bruford College of Theatre & Performance London,FALSE
5a68710032328a1060e066e1,United Kingdom,London,london,united-kingdom,"central-saint-martins,-university-of-the-arts-london",TRUE,"Central Saint Martins, University of the Arts London",TRUE
5a68710032328a1060e066fb,United Kingdom,London,london,united-kingdom,university-of-west-london,TRUE,University of West London,TRUE
5a68710032328a1060e06706,United Kingdom,London,london,united-kingdom,royal-college-of-music-london,TRUE,Royal College of Music London,FALSE
5a68710032328a1060e066c2,United Kingdom,London,london,united-kingdom,university-of-sunderland-london,TRUE,University of Sunderland London,FALSE
5b7a962765334c69c21e85c7,Spain,Madrid,madrid,spain,charles-iii-university-of-madrid,TRUE,Charles III University of Madrid,FALSE
5a68710032328a1060e066b0,United States,New York,newyork,united-states,new-york-university,TRUE,New York University,FALSE
5a68710032328a1060e066d6,United Kingdom,London,london,united-kingdom,british-institute-of-technology-and-e-commerce-london,TRUE,British Institute of Technology & E-commerce London,FALSE
5a68710032328a1060e066f3,United Kingdom,London,london,united-kingdom,loughborough-university-london-campus,TRUE,Loughborough University London Campus,FALSE
5a68710032328a1060e0668e,United Arab Emirates,Dubai,dubai,united-arab-emirates,mohammed-bin-rashid-school-of-government,TRUE,Mohammed Bin Rashid School of Government,FALSE
5a68710032328a1060e06691,United Arab Emirates,Dubai,dubai,united-arab-emirates,university-of-wollongong-dubai-,TRUE,University of Wollongong Dubai,FALSE
5a68710032328a1060e0668d,United Arab Emirates,Dubai,dubai,united-arab-emirates,american-college-of-dubai,TRUE,American College of Dubai,FALSE
5a68710032328a1060e06694,United Arab Emirates,Dubai,dubai,united-arab-emirates,emirates-college-for-management-and-information-technology,TRUE,Emirates College for Management & Information Technology,FALSE
5a68710032328a1060e066a1,United Arab Emirates,Dubai,dubai,united-arab-emirates,mohammed-bin-rashid-university-of-medicine-and-health-sciences,TRUE,Mohammed Bin Rashid University Of Medicine and Health Sciences,FALSE
5a68710032328a1060e066a9,Ireland,Dublin,dublin,ireland,royal-college-of-surgeons-in-ireland,TRUE,Royal College of Surgeons in Ireland,FALSE
5a68710032328a1060e066b8,United States,New York,newyork,united-states,new-york-film-academy,TRUE,New York Film Academy - New York,FALSE
5a68710032328a1060e066f5,United Kingdom,London,london,united-kingdom,"the-courtauld-institute-of-art,-university-of-london",TRUE,"The Courtauld Institute of Art, University of London",FALSE
5b76a15165334c69c21e84df,United Kingdom,London,london,united-kingdom,bbp-university-london,TRUE,BPP University London,FALSE
5a68710032328a1060e066ac,Ireland,Dublin,dublin,ireland,"institute-of-technology,-blanchardstown",TRUE,"Institute of Technology, Blanchardstown",FALSE
5a68710032328a1060e066ad,Ireland,Dublin,dublin,ireland,royal-college-of-physicians-of-ireland,TRUE,Royal College of Physicians of Ireland,FALSE
5a68710032328a1060e066c8,United Kingdom,London,london,united-kingdom,university-of-the-arts-london,TRUE,University of Arts London,TRUE
5a68710032328a1060e06700,United Kingdom,London,london,united-kingdom,coventry-university-london-campus,TRUE,Coventry University London Campus,FALSE
5a68710032328a1060e066a0,United Arab Emirates,Dubai,dubai,united-arab-emirates,fad-institute-of-luxury-fashion-and-style-dubai,TRUE,"FAD Institute of Luxury, Fashion & Style Dubai",FALSE
5a68710032328a1060e066a7,Ireland,Dublin,dublin,ireland,dublin-institute-of-technology,TRUE,Dublin Institute of Technology,FALSE
