"id","name","countrySlug","country","status","slug"
"622f0df5dd1620e7d22dc2e4",Columbus (Ohio),united-states,United States,true,columbus
"622f135bdd1620e7d22dc345",Lubbock (Texas),united-states,United States,true,lubbock
"622f1767dd1620e7d22dc385",Colorado Springs (Colorado),united-states,United States,true,colorado-springs
"622f1bb4dd1620e7d22dc3aa",Birmingham (Alabama),united-states,United States,true,birmingham-2
"622f2592dd1620e7d22dc3ea",Lyon,france,France,true,lyon
"622f28b8dd1620e7d22dc401",Nantes,france,France,true,nantes
"622f2b0add1620e7d22dc406",Dijon,france,France,true,dijon
"623c7098dd1620e7d22defc3",Flint,united-states,United States,true,flint
"624eb5c2dd1620e7d22e4c48",Vernon,canada,Canada,false,vernon
"62860fb50abd577459b37338",Donostia-San Sebastian,spain,Spain,true,donostia-san-sebastian
"6289fa4a0abd577459b37b4f",Granada,spain,Spain,true,granada
"6298a17ee42eacbaf6ad55f0",Ashfield,australia,Australia,false,ashfield
"629f295a0306315e6979cf87",Ames (Iowa),united-states,United States,true,ames
"629f314a3106c368a0036e96",Bowling Green,united-states,United States,true,bowling-green
"629f3579bb40a56dfca8d8eb",Gainesville (Florida),united-states,United States,true,gainesville
"629f3795a8ba2570c143a22b",Laramie (Wyoming),united-states,United States,true,laramie
"629f3b3cf87a4174a0afa08a",Mount Pleasant (Michigan),united-states,United States,true,mt-pleasant
"629f3d2bcca74c770e74d214",Stillwater (Oklahoma),united-states,United States,true,stillwater
"629f3ec9f1fa2c78b3de6162",Willington,united-states,United States,true,wilmington
"62c6c1b2894e5502899e536d",Mississippi,united-states,United States,true,mississippi
"62cbe14e8c5cc63203564a1e",CBD,singapore,Singapore,false,cbd
"62cbf3278c5cc63203564bdc",Jurong East,singapore,Singapore,false,jurong-east
"62cbfbd28c5cc63203564d6b",Paya Lebar,singapore,Singapore,false,paya-lebar
"62cc18698c5cc63203564f92",Geylang,singapore,Singapore,false,geylang
"62cd2d798c5cc63203565726",Pittsburgh (Pennsylvania),united-states,United States,true,pittsburgh
"62cd37978c5cc632035657a7",Princeton,united-states,United States,true,princeton
"62cd38c98c5cc632035657a9",South Orange (New Jersey),united-states,United States,true,south-orange
"62cd3aa48c5cc632035657c4",Montclair (New Jersey),united-states,United States,true,montclair
"62cd3bd68c5cc632035657c6",Glassboro (New Jersey),united-states,United States,true,glassboro
"62cd44148c5cc63203565801",Hoboken,united-states,United States,true,hoboken
"62cd46448c5cc63203565815",Clementi,singapore,Singapore,false,clementi
"62cd48748c5cc6320356582c",Jersey City (New Jersey),united-states,United States,true,new-jersey-city
"62d6558c9e7caa296e4443b7",Cleveland (Ohio),united-states,United States,true,cleveland
"62e8b55caa6a0fa561e72343",Dayton (Ohio),united-states,United States,true,dayton
"62e8bb65aa6a0fa561e72394",North York,canada,Canada,true,north-york
"62e8e838aa6a0fa561e7266c",Miami,united-states,United States,true,miami
"6303245876fb4cab0d04598d",Scranton,united-states,United States,false,scranton
"6305c9ef76fb4cab0d046f31",Ithaca (New York),united-states,United States,true,ithaca
"64acfd3d6170c6ec112592cc",SÃ£o Paulo,brazil,Brazil,false,sao-paulo
"630752c776fb4cab0d048350",Newfoundland,canada,Canada,false,newfoundland
"630a258bc3f90731a35ff4b0",default test,spain,Spain,false,autonomous-university-of-barcelona
"630a26a0c3f90731a35ff4ec",default test,germany,Germany,false,#NAME?
"630a2870c3f90731a35ff531",default test,united-arab-emirates,United Arab Emirates,false,alfalah-university
"630a28e7c3f90731a35ff53c",default,united-arab-emirates,United Arab Emirates,false,university-of-wollongong-in-dubai-2
"630a29a8c3f90731a35ff585",default test,switzerland,Switzerland,false,university-of-neuchatel
"630a2a1bc3f90731a35ff619",default test,singapore,Singapore,false,singapore-management-university
"630a2a91c3f90731a35ff642",default test,singapore,Singapore,false,national-university-of-singapore
"630cbe3acdab48470ea35bcf",Carcavelos,portugal,Portugal,true,carcavelos
"6315d09f839139acc891f971",Aarhus,denmark,Denmark,true,aarhus
"6315d45d839139acc891fdd2",Saint-Martin-d'Heres,france,France,false,saint-martin-d-heres
"6315d4e9839139acc891fe0e",Neuchatel,switzerland,Switzerland,false,neuchatel
"6333e9c8820811b69156bad6",Thornhill,canada,Canada,true,thornhill
"634916b0c96c6e1c5f8404e4",Basel,switzerland,Switzerland,true,basel
"635791b4a76ff922c7939290",Guelph,canada,Canada,true,guelph
"635793e7a76ff922c79399ae",Stratford,canada,Canada,false,stratford
"6357943fa76ff922c7939bce",Trenton,canada,Canada,false,trenton
"635794daa76ff922c7939d24",Grimsby,canada,Canada,false,grimsby
"635797a7a76ff922c793a6fa",Oakville,canada,Canada,true,oakville
"635798dda76ff922c793ad8d",Brossard,canada,Canada,false,brossard
"6368d18c71919c1c72e78f85",Newcastle,australia,Australia,true,newcastle-2
"636b3b8fa3159f6e87eaba78",South Bend (Indiana),united-states,United States,true,south-bend
"63785f80bdf7b540cc899a3b",Thunderbay,canada,Canada,false,thunderbay
"637db2f182268ee2e4231472",Springfield (Missouri),united-states,United States,true,springfield
"638061ec82268ee2e428c16e",Stamford,united-states,United States,true,stamford
"6384421d82268ee2e42e20da",Denton (Texas),united-states,United States,true,denton
"638737a782268ee2e433e3ef",Vienna,austria,Austria,true,vienna
"6389d491807000a4e6f40f3d",Ta Xbiex,malta,Malta,true,ta-xbiex
"6389d5a8807000a4e6f41511",Sliema,malta,Malta,true,sliema
"63a1b2aabc2e0efb2e661ee6",Oxford (Ohio),united-states,United States,true,oxford-ohio
"63a2e72cbc2e0efb2e67af02",Richmond (Virginia),united-states,United States,true,richmond-2
"63aeaed6b521642e15cd0075",Tempe (Arizona),united-states,United States,true,tempe
"63b66670b521642e15d9716c",Milton Keynes,united-kingdom,United Kingdom,true,milton-keynes
"63b92a3bb521642e15dec80d",Flagstaff (Arizona),united-states,United States,true,flagstaff
"63ca88c771fa6db3a19ca290",Santa Cruz (California),united-states,United States,true,santa-cruz
"63cbd6c771fa6db3a19ea8c2",Ballarat,australia,Australia,true,ballarat
"63cbdcd671fa6db3a19eb487",Albury,australia,Australia,false,albury
"63cbdf4271fa6db3a19eb845",Mildura,australia,Australia,true,mildura
"63ce7cb371fa6db3a1a2794b",Bundoora,australia,Australia,true,bundoora
"63d10b8971fa6db3a1a9468c",Massachusetts,united-states,United States,false,massachusetts
"63e20b552c08937c665c080b",Ã‰pinay-sur-Seine,france,France,false,epinay-sur-seine
"63e20ba42c08937c665c0bcf",Noisy-le-Sec,france,France,true,noisy-le-sec
"63e20d132c08937c665c165b",Evry Courcouronnes,france,France,true,evry-courcouronnes
"63e219702c08937c665c66eb",Villeneuve La Garenne,france,France,true,villeneuve-la-garenne
"63e219eb2c08937c665c6915",Thiais,france,France,true,thiais
"63e21a8f2c08937c665c6e03",Bagneux,france,France,true,bagneux
"63e21dd42c08937c665c8e39",Villeneuve-Loubet,france,France,true,villeneuve-loubet
"63e21f312c08937c665ca407",Choisy Le Roi,france,France,true,choisy-le-roi
"63e21f5b2c08937c665ca502",Champrond-en-GÃ¢tine,france,France,true,champrond-en-gatine
"63e2200a2c08937c665cab29",Bagnolet,france,France,true,bagnolet
"63e220df2c08937c665cb149","18Ã¨me Arrondissement",france,France,false,"18eme-arrondissement"
"63e222d52c08937c665cce4d",Saint Andre Lez Lille,france,France,false,saint-andre-lez-lille
"63e2239c2c08937c665cd3bd","4e arrondissement de Marseille",france,France,false,"4e-arrondissement-de-marseille"
"63e225322c08937c665cdce5",Villejuif,france,France,true,villejuif
"63e225832c08937c665cdcee",Marseille 1er Arrondissement,france,France,false,marseille-1er-arrondissement
"63e228842c08937c665cf6d2",Suresnes,france,France,true,suresnes
"63e228fe2c08937c665cfba3",Le Bouscat,france,France,true,le-bouscat
"63e229962c08937c665d01a3",Issy Les Moulineaux,france,France,false,issy-les-moulineaux
"63e22a7f2c08937c665d07ba",Canet-en-Roussillon,france,France,true,canet-en-roussillon
"63e22d6f2c08937c665d1e62",Aix En Provence,france,France,false,aix-en-provence
"63e22da72c08937c665d2178",Asnieres Sur Seine,france,France,false,asnieres-sur-seine
"63e22e0b2c08937c665d25cc",Boulogne Billancourt,france,France,true,boulogne-billancourt
"63e22e662c08937c665d2bb5",Lyon 3eme Arrondissement,france,France,false,lyon-3eme-arrondissement
"63e22fd72c08937c665d3dae",Livry-Gargan,france,France,true,livry-gargan
"63e22ff22c08937c665d3db7",Champs Sur Marne,france,France,false,champs-sur-marne
"63e2303d2c08937c665d3dd2",Francheville,france,France,true,francheville
"63e2306a2c08937c665d3e2f",Saint-Germain-en-Laye,france,France,true,saint-germain-en-laye
"63e230882c08937c665d3f4c",Juvisy Sur Orge,france,France,false,juvisy-sur-orge
"63e230ad2c08937c665d3f5e",Saint-AndrÃ©-de-la-Roche,france,France,true,saint-andre-de-la-roche
"63e230d62c08937c665d42b9",Vesseaux,france,France,true,vesseaux
"63e2311a2c08937c665d4601",Saint Denis,france,France,false,saint-denis-2
"63e231452c08937c665d460a","6e Arrondissement de Marseille",france,France,false,"6e-arrondissement-de-marseille"
"63e231732c08937c665d4794",Nogent-sur-Marne,france,France,true,nogent-sur-marne
"63e231cc2c08937c665d4e45",Gennevilliers,france,France,true,gennevilliers
"63e2322b2c08937c665d504e",Bezons,france,France,true,bezons
"63e7744c37adfe5b065df026",Macon (Georgia),united-states,United States,true,macon
"63e7760b37adfe5b065df453",Lawrence (Kansas),united-states,United States,true,lawrence
"63f47966bfe76f6e53395335",Maia,portugal,Portugal,true,maia
"63f8c6c3bfe76f6e53490ce1",St. Louis (Missouri),united-states,United States,true,st-louis
"6401901664cbb4aa97eaffd7",Windsor,canada,Canada,true,windsor
"64116bb55b01988052b1ae6e",Ambleside,united-kingdom,United Kingdom,true,ambleside-2
"641d7c3991d3ab62b054b1e8",Ormskirk,united-kingdom,United Kingdom,true,ormskirk
"64212dd391d3ab62b05a5b4c",Beaconia,canada,Canada,false,beaconia
"6422e51d91d3ab62b064cbb3",Halifax,united-kingdom,United Kingdom,true,halifax
"6427d0258509eeaf352f4244",Canton (Massachusetts),united-states,United States,true,canton
"642abc778509eeaf35353916",Helsinki,finland,Finland,true,helsinki
"642da63371e20dabc3b9f7b0",Troy (Alabama),united-states,United States,true,troy
"64372864bf2a6d2a9ed0fedc",Mattoon (Illinois),united-states,United States,true,mattoon
"64416d27f8ad7c6ca1a04d7e",St. Charles (Illinois),united-states,United States,true,st-charles
"64513cdbc69b41a7718610a8",Brampton,canada,Canada,true,brampton
"6464653ca93d647a619629fe",Vilnius,lithuania,Lithuania,true,vilnius
"646544002ec5918f246df1bd",Louisville (Kentucky),united-states,United States,true,louisville
"647096bd070b722db169021f",Essen,germany,Germany,true,essen
"6470973a070b722db16906ff",Bremen,germany,Germany,true,bremen
"64709867070b722db169115e",Hannover,germany,Germany,true,hannover
"6470988f070b722db169132f",Karlsruhe,germany,Germany,true,karlsruhe
"647099a8070b722db16920a8",GÃ¶ttingen,germany,Germany,true,gottingen
"64709e0d070b722db16936b6",Augsburg,germany,Germany,true,augsburg
"6470a019070b722db16954ab",Donostia-San Sebastian,spain,Spain,false,donostia-san-sebastian-2
"6470a0aa070b722db1695d27",Cartagena,spain,Spain,false,cartagena
"6470a425070b722db1698f94",Pisa,italy,Italy,false,pisa
"6470a588070b722db169a003",Genoa,italy,Italy,false,genoa
"6470a646070b722db169a273",Palermo,italy,Italy,false,palermo
"6470a786070b722db169ae2a",Utrecht,netherlands,Netherlands,true,utrecht
"6470a8eb070b722db169ba1f",Strasbourg,france,France,true,strasbourg
"6470a96b070b722db169be65",Palaiseau,france,France,true,palaiseau
"6470aa87070b722db169c3aa",Aix-en-Provence,france,France,true,aix-en-provence-2
"6470aac1070b722db169c51a",Saint-Ã‰tienne,france,France,false,saint-etienne
"6470aba8070b722db169cd97",Versailles,france,France,true,versailles
"6470abdc070b722db169cfb2",Rennes,france,France,false,rennes
"6470ad4e070b722db169d8d9",Antwerp,belgium,Belgium,true,antwerpen
"6470adba070b722db169d94c",Mons,belgium,Belgium,false,mons
"6470adee070b722db169d9a6",Brugge,belgium,Belgium,true,brugge
"6470ae69070b722db169dc9b",GenÃ¨ve,switzerland,Switzerland,false,geneve
"6470af10070b722db169dffe",Bern,switzerland,Switzerland,true,bern
"6470afbf070b722db169e477",Warsaw,poland,Poland,true,warsaw
"6470affc070b722db169e52f",Almada,portugal,Portugal,true,almada
"6470b07c070b722db169e546",Linz,austria,Austria,true,linz
"64896e13f9b501eddaf9e45e",Rennes,france,France,true,rennes-2
"648fe0fd650cbf6b71be3fd5",Leoben,austria,Austria,true,leoben
"6493d4876b54e7b478c40eb0",Morgantown (West Virginia),united-states,United States,true,morgantown
"6494d9c36b54e7b478ca3ad8",Albany (New York),united-states,United States,true,albany
"6496b3416c0584f27c4d2735",Rolla,united-states,United States,false,rolla
"649d31c756912b2a5673782d",Goleta,united-states,United States,true,goleta
"649d320d56912b2a56737a3c",Boone (North Carolina),united-states,United States,true,boone
"649e6f3bc2ab6f6e2b99aa61",Katowice,poland,Poland,true,katowice-2
"64acf29a6170c6ec1125158a",lagos,portugal,Portugal,false,lagos
"64acf4fd6170c6ec112538b2",Cologne,germany,Germany,true,cologne
"64acf68c6170c6ec112546c2",Roubaix,france,France,false,roubaix
"64acf7166170c6ec11254925",Bruges,belgium,Belgium,true,bruges
"64acf7d86170c6ec11255abd",Oslo,norway,Norway,false,oslo
"64acf8f26170c6ec11255fb4",logrono,spain,Spain,false,logrono
"64acf99c6170c6ec11256757",cordova,spain,Spain,false,cordova
"64acfa1e6170c6ec11256ef8",tours,france,France,false,tours
"64acfbea6170c6ec11257e10",istanbul,turkey,Turkey,false,istanbul
"64acfe4e6170c6ec1125ac3e",wolfsburg,germany,Germany,false,wolfsburg
"64acfebb6170c6ec1125b13d",ibiza,spain,Spain,false,ibiza
"64acff0d6170c6ec1125b5ea",ferrara,italy,Italy,false,ferrara
"64acff9c6170c6ec1125bfa0",Cergy,france,France,true,cergy
"64acffd36170c6ec1125c140",Salzburg,austria,Austria,true,salzburg
"64ad01356170c6ec1125cdf4",Fontenay-sous-Bois,france,France,true,fontenay-sous-bois
"64afcfa201f4389266d00e99",Halifax,canada,Canada,true,halifax-2
"64c903d1bec2dcc3e7e4b3df",Wilmington,united-kingdom,United Kingdom,false,wilmington-2
"64e3a9f366d3b9d85e99d9fb",Storrs (Connecticut),united-states,United States,true,storrs
"64e759cd945c91b554db8dfd",Arlington (VA),united-states,United States,true,arlington-va
"651e69f269a4398227cca953",North Bay,canada,Canada,true,north-bay
"653f370ca4c9783be094304d",Valletta,malta,Malta,true,valletta
"65421f19a4c9783be0ac16eb",Viseu,portugal,Portugal,true,viseu
"654a1e418fba32e73d881d3f",Sharjah,united-arab-emirates,United Arab Emirates,true,sharjah
"654b3112b41b8d25d93f67e2",Brinkin,australia,Australia,true,brinkin
"654e3bc67abd13c9e7fd4036",Upstate (South Carolina),united-states,United States,true,upstate
"654e46b37abd13c9e7fd51b0",St.Petersburg (Florida),united-states,United States,true,st-petersburg
"656991274ece49f5e9092aca",Neustadt,austria,Austria,true,neustadt
"657af11ab79ce79b01299425",Padova,italy,Italy,false,padova
"657beb57b79ce79b012daa34",Cantabria,spain,Spain,false,cantabria
"657d8deb661ef78a723ba09e",Evora,portugal,Portugal,true,evora
"5ec3981c2bc2310f7134fe5c",Jaipur,india,India,false,jaipur
"65801ae39fdae9b3447147ff",Worcester,united-states,United States,false,worcester-3
"65841b99ee8ed0de65a639e0",Orange Park (Florida),united-states,United States,true,orange-park-florida
"658c3056a0be1c9354fdc90a",Spring hill (Florida),united-states,United States,true,spring-hill-florida
"65af56d0081731f9b1b2c632",Fort Wayne (Indiana),united-states,United States,true,fort-wayne
"65b0162189764889d26d8f13",Corvallis (Oregon),united-states,United States,true,corvallis-oregon
"65b968c588f06c0d847a240f",Memphis (Tennessee),united-states,United States,true,memphis-tennessee
"65c0abc0b706bc33294d8f25",Providence,united-states,United States,true,providence
"65ce67e8a30da5d4fc05a298",Waco (Texas),united-states,United States,true,waco-texas
"65dc1d6002503120172dba3f",Quebec city,canada,Canada,true,quebec
"65ddccc5b91a3d4b4f9b30a2",Iowa City (Iowa),united-states,United States,true,iowa-city-iowa
"65ddcd43b91a3d4b4f9b3644",Boise (Idaho),united-states,United States,true,boise-idaho
"65ddd2c7b91a3d4b4f9b81cf",Wilmington (North Carolina),united-states,United States,true,wilmington-north-carolina
"5a609500eab2ac270ee64e27",Canterbury,united-kingdom,United Kingdom,true,canterbury
"5b3b684cef70a31e4ecb8b23",College Station (Texas),united-states,United States,true,college-station
"5ecf90cd718f226c7278a104",Jalandhar,india,India,false,jalandhar
"5ecfadcd11e294194724596c",Pokhara,nepal,Nepal,false,pokhara
"5b518163d930230a4c0d76ba",Boston (Massachusetts),united-states,United States,true,boston
"5cefbd6048a3cb13245e2e0e",Pennsylvania,united-states,United States,false,pennsylvania
"5ecf92f6718f226c7278a112",Kottayam,india,India,false,kottayam
"5d0c7fb1ca7a626a408a37ed",Frankfurt,germany,Germany,true,frankfurt
"5ecf9288718f226c7278a10a",Jammu,india,India,false,jammu
"5d52907af509a942d65d1747",Dortmund,germany,Germany,true,dortmund
"5bf91a9fd3e04b157e1e09f2",Brighton (UK),united-kingdom,United Kingdom,true,brighton
"5a609500eab2ac270ee65057",Springvale,australia,Australia,false,springvale
"5d412c2630dbd228915a26a7",Philadelphia (Pennsylvania),united-states,United States,true,philadelphia
"5d4ea88ef509a942d65d13db",Marseille,france,France,true,marseille
"5c1333383ef96e7a40d6a7de",Seoul,south-korea,South Korea,true,seoul
"5b3b6801ef70a31e4ecb8b21",New Haven (Connecticut),united-states,United States,true,new-haven
"5a672278015c14671071981a",Ipswich,united-kingdom,United Kingdom,true,ipswich
"5ecf9116718f226c7278a105",Chitradurga,india,India,false,chitradurga
"5b3b6830ef70a31e4ecb8b22",Tallahassee (Florida),united-states,United States,true,tallahassee
"5a6f01d070748f8d66bbd368",North Melbourne,australia,Australia,false,north-melbourne
"5a609500eab2ac270ee64b86",Belfast,united-kingdom,United Kingdom,true,belfast
"5c52b1633f9b841cc65bca57",Norwich,united-kingdom,United Kingdom,true,norwich
"5d27443ce0a05c21fef70405",Raleigh (North Carolina),united-states,United States,true,raleigh
"5bb756c3bfa4620fe912635d",Christchurch,new-zealand,New Zealand,false,christchurch
"5a609500eab2ac270ee64b6d",Hull,united-kingdom,United Kingdom,true,hull
"5a609501eab2ac270ee652c5",Dubai,united-arab-emirates,United Arab Emirates,true,dubai
"5ecf8df5718f226c7278a100",Raipur,india,India,false,raipur
"5a609500eab2ac270ee64b5d",Newport,united-kingdom,United Kingdom,true,newport
"5a609500eab2ac270ee64e2f",Bolton,united-kingdom,United Kingdom,true,bolton
"5d4d2aabf509a942d65d123a",La Rochelle,france,France,true,la-rochelle
"5d4d4e25f509a942d65d126f",British Columbia,canada,Canada,false,british-columbia
"5ecf9c03718f226c7278a157",Rajpura,india,India,false,rajpura
"5a609500eab2ac270ee64860",Darwin,australia,Australia,true,darwin
"5a673771c0cb9b78d9f7fd50",New York,united-states,United States,true,newyork
"5dce9e7bee75e7045a77035e",Milledgeville,united-states,United States,false,milledgeville
"5ecfaec611e2941947245970",Kathmandu,nepal,Nepal,false,kathmandu
"5d52b692f509a942d65d1793",Washington,united-states,United States,true,washington
"5d120702ab36ac75c93b6a4f",California,united-states,United States,true,california
"5d4285c1f73aa6254b6833cb",Tarragona,spain,Spain,false,tarragona
"5b45a056717c5d01d2f096ce",Wellington,new-zealand,New Zealand,true,wellington
"5a609500eab2ac270ee64ca8",Madison (Wisconsin),united-states,United States,true,madison-heights
"5a609500eab2ac270ee65063",Gold Coast,australia,Australia,true,gold-coast
"5a6f076970748f8d66bbd40f",Box Hill,australia,Australia,false,box-hill
"5b5182b1d930230a4c0d76bc",Chicago (Illinois),united-states,United States,true,chicago
"5d19c435335840177016d4fd",County Donegal,ireland,Ireland,false,county-donegal
"5bf3e411ae26865eb104cc27",Stirling,united-kingdom,United Kingdom,true,stirling
"5d4284adf73aa6254b6833c4",Valenciennes,france,France,false,valenciennes
"5ecf9081718f226c7278a103",Jabalpur,india,India,false,jabalpur
"5c7cd47e54733c535cb5ea40",Carlisle,united-kingdom,United Kingdom,true,carlisle
"5a609500eab2ac270ee650af",Lancaster,united-kingdom,United Kingdom,true,lancaster
"5ecf935a718f226c7278a113",Madurai,india,India,false,madurai
"5c836969bdc1dd0db79be2c1",Staffordshire,united-kingdom,United Kingdom,false,staffordshire
"5a6725c4015c14671071a11b",Egham,united-kingdom,United Kingdom,true,egham
"5ecf984f718f226c7278a140",Nashik,india,India,false,nashik
"5a6726ca015c14671071a182",High Wycombe,united-kingdom,United Kingdom,true,high-wycombe
"5a609500eab2ac270ee6486e",Lismore,australia,Australia,true,lismore
"5ecf8f24718f226c7278a101",Bhilai,india,India,false,bhilai
"5d19ef57335840177016d60d",Florida,united-states,United States,false,florida
"5c1b3a6e2ad54c23c8964b52",Nancy,france,France,true,nancy
"5a609501eab2ac270ee65289",Cambridge,united-kingdom,United Kingdom,true,cambridge
"5ec398a52bc2310f7134fe5e",Gwalior,india,India,false,gwalior
"5a609500eab2ac270ee65068",Craigieburn,australia,Australia,false,craigieburn
"5ec396e12bc2310f7134fe56",Rajkot,india,India,false,rajkot
"5ec3972b2bc2310f7134fe57",Mangalore,india,India,false,mangalore
"5a609501eab2ac270ee6524e",Warwick,united-kingdom,United Kingdom,true,warwick
"5ecfaca111e2941947245965",Dhaka,bangladesh,Bangladesh,false,dhaka
"5e3b99c8bc29af51d5a8c042",Knoxville,united-states,United States,true,knoxville
"5ecfad2b11e2941947245969",Chittagong,bangladesh,Bangladesh,false,chittagong
"5da6c7d2fbcd031199537a59",Tokyo,japan,Japan,true,tokyo
"5a609500eab2ac270ee64dcf",Geelong,australia,Australia,false,geelong
"5a609501eab2ac270ee6522b",Melbourne,australia,Australia,true,melbourne
"5a672a13015c14671071a532",Sunshine Coast,australia,Australia,false,sunshine-coast
"5e1c12daf43078678ce7d8a9",State College (Pennsylvania),united-states,United States,true,state-college
"5ecfacd911e2941947245967",Colombo,sri-lanka,Sri Lanka,false,colombo
"5ec395292bc2310f7134fe4a",Coimbatore,india,India,false,coimbatore
"5ecf8d21718f226c7278a0fe",Mysuru,india,India,false,mysuru
"5a609500eab2ac270ee650c3",Bournemouth,united-kingdom,United Kingdom,true,bournemouth
"5a609500eab2ac270ee65056",Sydney,australia,Australia,true,sydney
"5a6f31c870748f8d66bbeeab",Newcastle,united-kingdom,United Kingdom,true,newcastle
"5dd63f609a20a02f60e9714d",Hyderabad,india,India,false,hyderabad
"5ec395ac2bc2310f7134fe4c",Warangal,india,India,false,warangal
"5a609501eab2ac270ee65235",Coffs Harbour,australia,Australia,true,coffs-harbour
"5d00f9a41fdc4f1b16d397cf",Alcala de Henares,spain,Spain,true,alcala-de-henares
"5a609501eab2ac270ee652a0",Aberystwyth,united-kingdom,United Kingdom,true,aberystwyth
"5eb64ba71959db06ec1cedca",Clemson (South Carolina),united-states,United States,true,clemson
"5f2b947b284c21202da5b4f5",Victoria,canada,Canada,false,victoria
"5cee2234bb89ee0410090790",Limerick,ireland,Ireland,false,limerick
"5d31cb683073207f453a0451",Fairfax (Virginia),united-states,United States,true,fairfax
"5ecf99ae718f226c7278a14b",Puducherry,india,India,false,puducherry
"5ecf9a4d718f226c7278a155",Panaji,india,India,false,panaji
"5ec395dd2bc2310f7134fe4d",Visakhapatnam,india,India,false,visakhapatnam
"5ec395a92bc2310f7134fe4b",Surat,india,India,false,surat
"5a609500eab2ac270ee650de",Singapore,singapore,Singapore,true,singapore
"5b45a228717c5d01d2f096d0",Ontario,canada,Canada,true,ontario
"5dd640689a20a02f60e97166",Mumbai,india,India,false,mumbai
"5a609500eab2ac270ee64b68",Liverpool,united-kingdom,United Kingdom,true,liverpool
"5dd6706135dc4949bdd1165d",Austin (Texas),united-states,United States,true,austin
"5cebb632a9cdce6c7a51c60e",Munich,germany,Germany,true,munich
"5cf6670fe7f45f37a24a605b",Montreal,canada,Canada,true,montreal
"5e3b9907bc29af51d5a8c040",Weatherford,united-states,United States,false,weatherford
"5a609500eab2ac270ee64b56",Peterhead,united-kingdom,United Kingdom,false,peterhead
"5a609500eab2ac270ee650c6",Birmingham,united-kingdom,United Kingdom,true,birmingham
"5b45a461717c5d01d2f096d1",Madrid,spain,Spain,true,madrid
"5cb172f08cb0557c787525c0",Hatfield,united-kingdom,United Kingdom,true,hatfield
"5a609501eab2ac270ee65245",Wrexham,united-kingdom,United Kingdom,true,wrexham
"5e16cb8dbdde946fd5f5dad3",Buffalo (New York),united-states,United States,true,buffalo
"5d134e935317e43e6a515da2",Geneva,switzerland,Switzerland,true,geneva
"5a67326f015c14671071ac82",Dublin,ireland,Ireland,true,dublin
"5cef516c0df97508133622dd",Porto,portugal,Portugal,true,porto
"5ceb828cfbb83a6b4e38715b",Reims,france,France,true,reims
"5b45a56f717c5d01d2f096d2",Valencia,spain,Spain,true,valencia
"5d270d08e0a05c21fef7038a",Leiden,netherlands,Netherlands,false,leiden
"5a609500eab2ac270ee649ec",Swansea,united-kingdom,United Kingdom,true,swansea
"5e255b6b4753c9660ccbe553",Champaign (Illinois),united-states,United States,true,champaign
"5a609500eab2ac270ee64b67",London,united-kingdom,United Kingdom,true,london
"5ec3964d2bc2310f7134fe50",Amritsar,india,India,false,amritsar
"5ecfae6711e294194724596f",Butwal,nepal,Nepal,false,butwal
"5ec396ad2bc2310f7134fe54",Bhubaneswar,india,India,false,bhubaneswar
"5ec396e12bc2310f7134fe55",Nagpur,india,India,false,nagpur
"5b51804cd930230a4c0d76b6",San Francisco (California),united-states,United States,true,san-francisco
"5d9eeb5547ce1a46fbc5a635",Budapest,hungary,Hungary,true,budapest
"5a6094ffeab2ac270ee647b5",Colchester,united-kingdom,United Kingdom,true,colchester
"5a609500eab2ac270ee64b7d",Bristol,united-kingdom,United Kingdom,true,bristol
"5e1c5d9f47f5b578ed72c46c",Kingston (Canada),canada,Canada,true,kingston-canada
"5ecf989a718f226c7278a141",Patiala,india,India,false,patiala
"5ec397cf2bc2310f7134fe5b",Kozhikode,india,India,false,kozhikode
"5ecf9d41718f226c7278a15a",Ghaziabad,india,India,false,ghaziabad
"5dee3870ee55cc7775b75cbc",Others,others,Others,false,others
"5ec396112bc2310f7134fe4f",Kolkata,india,India,false,kolkata
"5d427c9cf73aa6254b6833b1",New Orleans,united-states,United States,false,new-orleans
"5dedfb16f387333d4597d51d",Urbana (Illinois),united-states,United States,true,urbana
"5a609500eab2ac270ee64a34",Kingston (UK),united-kingdom,United Kingdom,true,kingston
"5c7cc14354733c535cb5ea16",Cork,ireland,Ireland,true,cork
"5e00687457c86a28a7c887a9",Tuscaloosa (Alabama),united-states,United States,true,tuscaloosa
"5a6721ac015c1467107196b9",Coventry,united-kingdom,United Kingdom,true,coventry
"5dcea083ee75e7045a770366",Toledo (Ohio),united-states,United States,true,toledo
"5a609500eab2ac270ee650ca",Bedford,united-kingdom,United Kingdom,true,bedford
"5e0ad6d10b09a946b7c330a4",Valparaiso,united-states,United States,true,valparaiso
"5ec396562bc2310f7134fe51",Vadodara,india,India,false,vadodara
"5d122310ab36ac75c93b6a63",Maryland,united-states,United States,false,maryland
"5e3b9971bc29af51d5a8c041",College Park (Maryland),united-states,United States,true,college-park
