id,displayName,slug,country,city,countrySlug,citySlug,Parent University Id,Parent University Slug
613aee4efc9db990e6c5f035,University of Exeter - St. Luke's Campus,university-of-exeter-st-lukes-campus,United Kingdom,Exeter,united-kingdom,exeter,5a68710032328a1060e06648,university-of-exeter
613aee4efc9db990e6c5f01b,Queen Mary University of London (QMUL) - QMUL Whitechapel Campus,queen-mary-university-of-london-qmul-qmul-whitechapel-campus,United Kingdom,London,united-kingdom,london,5a68710032328a1060e066f8,queen-mary-university-of-london
613aee4efc9db990e6c5f03f,London Metropolitan University (LMU) - Aldgate Campus,london-metropolitan-university-lmu-aldgate-campus,United Kingdom,London,united-kingdom,london,5a68710032328a1060e066dd,london-metropolitan-university-(lmu)
613aee4efc9db990e6c5f041,Imperial College London - South Kensington Campus,imperial-college-london-south-kensington-campus,United Kingdom,London,united-kingdom,london,5a68710032328a1060e06703,imperial-college-london
613aee4efc9db990e6c5f034,University of Exeter - Streatham Campus,university-of-exeter-streatham-campus,United Kingdom,Exeter,united-kingdom,exeter,5a68710032328a1060e06648,university-of-exeter
613aee4efc9db990e6c5f058,University and Friends - University and Friend,university-and-friends-university-and-friend,Italy,Santa Margherita Ligure,italy,santa-margherita-ligure,5fd73ec4759188539696f652,university-and-friends
613aee4efc9db990e6c5f04d,University of Birmingham - Selly Oak Campus,university-of-birmingham-selly-oak-campus,United Kingdom,Birmingham,united-kingdom,birmingham,5a68710032328a1060e065d7,university-of-birmingham
613aee4efc9db990e6c5f053,University of Gloucestershire - Oxstalls Campus,university-of-gloucestershire-oxstalls-campus,United Kingdom,Cheltenham,united-kingdom,cheltenham,5f2bef72284c21202da5b598,university-of-gloucestershire
613aee4efc9db990e6c5f030,University of Westminster - Harrow Campus,university-of-westminster-harrow-campus,United Kingdom,London,united-kingdom,london,5a68710032328a1060e066ec,university-of-westminster
613aee4efc9db990e6c5f051,University of Kent - Medway Campus,university-of-kent-medway-campus-university-of-kent,United Kingdom,Medway,united-kingdom,medway,5f2bbc32284c21202da5b570,university-of-kent
613aee4efc9db990e6c5f049,University of Reading - Whiteknights Campus,university-of-reading-whiteknights-campus,United Kingdom,Reading,united-kingdom,reading,5a68710032328a1060e0660b,university-of-reading
613aee4efc9db990e6c5f016,University of Southampton - Winchester Campus,university-of-southampton-winchester-campus,United Kingdom,Southampton,united-kingdom,southampton,5a68710032328a1060e065eb,university-of-southampton
613aee4efc9db990e6c5f02f,University of Westminster - Marylebone Campus,university-of-westminster-marylebone-campus,United Kingdom,London,united-kingdom,london,5a68710032328a1060e066ec,university-of-westminster
613aee4efc9db990e6c5f048,University of Aberdeen - Rowett Campus,university-of-aberdeen-rowett-campus,United Kingdom,Aberdeen,united-kingdom,aberdeen,5a68710032328a1060e06606,university-of-aberdeen
613aee4efc9db990e6c5f02b,University of Nottingham - King's Meadow Campus,university-of-nottingham-kings-meadow-campus,United Kingdom,Nottingham,united-kingdom,nottingham,5a68710032328a1060e065d1,university-of-nottingham
613aee4efc9db990e6c5f044,Imperial College London - Hammersmith Campus,imperial-college-london-hammersmith-campus,United Kingdom,London,united-kingdom,london,5a68710032328a1060e06703,imperial-college-london
61801840a1c8655e733d881a,University of New South Wales (UNSW) - Kensington Campus,university-of-new-south-wales-unsw-university-of-new-south-wales-unsw-kensington-campus-australia,Australia,Sydney,australia,sydney,5a6870ff32328a1060e065a8,university-of-new-south-wales-(unsw)
632efbdf820811b69150d45a,University of Amsterdam - Amsterdam University College,amsterdam-university-college,Netherlands,Amsterdam,netherlands,amsterdam,5d4ea811f509a942d65d13d9,university-of-amsterdam
6363b70a538523b7ae702413,University of Guelph - University of Guelph Conestoga College,university-of-guelph-conestoga-college,Canada,Guelph,canada,guelph,6651a1acb169e0e91301dd38,university-of-guelph
63d1442571fa6db3a1aaae02,Boston University - Fisher College,boston-university-fisher-college,United States,Boston (Massachusetts),united-states,boston,5d4c26b6f509a942d65d11f4,boston-university-2
64470bc905c2a1d5e8d79e68,University at Buffalo - SUNY Erie Community College,suny-erie-community-college,United States,Buffalo (New York),united-states,buffalo,5e69c9508390c159d84a1f59,university-at-buffalo
64748fc7070b722db1723f40,ESADE Barcelona - Sant Cugat,esade-barcelona-sant-cugat,Spain,Barcelona,spain,barcelona,5cc0116d98472642aae9c479,esade-barcelona
6499a7066c0584f27c553007,Nottingham Trent University (NTU) - City Campus,nottingham-trent-university-ntu-nottingham-trent-university,United Kingdom,Nottingham,united-kingdom,nottingham,5a68710032328a1060e065d2,nottingham-trent-university-(ntu)
64aa5d4d94a920a36eb311cf,Boston University - Babson College - Boston,babson-college,United States,Boston (Massachusetts),united-states,boston,5d4c26b6f509a942d65d11f4,boston-university-2
64aa683594a920a36eb317d0,University of Miami - Babson College - Miami,university-of-miami-babson-college-miami,United States,Miami,united-states,miami,63358a00a61e65457ffd63fb,university-of-miami
64d359afbef1edf0301cf500,"Richmond, The American International University in London - Chiswick Park campus",richmond-the-american-international-university-in-london-chiswick-park-campus,United Kingdom,London,united-kingdom,london,5a68710032328a1060e06702,"richmond,-the-american-international-university-in-london"
64d4e8c0e9b6ade34644c85b,St. John's Central College - Cork College of FET Douglas Street Campus,st-john-s-central-college-cork-college-of-fet-douglas-street-campus,Ireland,Cork,ireland,cork,62e3cec8492ab3be686b154b,st-john-s-central-college
653f9408a4c9783be09aa01c,University of Ottawa - University of Ottawa - Lees Campus,university-of-ottawa-lees-campus,Canada,Ottawa,canada,ottawa,5cfb5949819b69774f0c1e0a,university-of-ottawa
6544a1aaf65192b2eb99babe,Royal Melbourne Institute of Technology RMIT - City Campus Children's Centre,royal-melbourne-institute-of-technology-rmit-city-campus-children-s-centre,Australia,Melbourne,australia,melbourne,5a6870ff32328a1060e06594,royal-melbourne-institute-of-technology-rmit
6566ab1f9782410dba96cac2,Australian National Institute of Business and Technology (ANIBT) - ANIBT - Melbourne CBD Campus,anibt-melbourne-cbd-campus,Australia,Melbourne,australia,melbourne,6566ab049782410dba96cab8,australian-national-institute-of-business-and-technology-anibt
6566acf49782410dba96caee,Australian National Institute of Business and Technology (ANIBT) - ANIBT - Brunswick Campus,australian-national-institute-of-business-and-technology-anibt-anibt-brunswick-campus,Australia,Melbourne,australia,melbourne,6566ab049782410dba96cab8,australian-national-institute-of-business-and-technology-anibt
6566bbdb9782410dba97110d,Greenwich College - Greenwich College,greenwich-college,Australia,Brisbane,australia,brisbane,6566bbdb9782410dba97110d,greenwich-college
6569ad3a4ece49f5e90b5d37,Monash University - Peninsula Campus,monash-university-peninsula-campus,Australia,Melbourne,australia,melbourne,5a6870ff32328a1060e06584,monash-university
65bde4e0b706bc3329440651,Monash University - Parkville Campus,monash-university-parkville-campus,Australia,Melbourne,australia,melbourne,5a6870ff32328a1060e06584,monash-university
65d337db717f4f306c5c1217,University of South Wales - Cardiff Campus,university-of-south-wales-university-of-south-wales,United Kingdom,Cardiff,united-kingdom,cardiff,5a68710032328a1060e065ec,university-of-south-wales
65d4b118717f4f306c67c1c2,"Universit Paris Dauphine - PSL, London campus - UniversitÃ© Paris Dauphine - PSL, London campus",universit-paris-dauphine-psl-london-campus-universite-paris-dauphine-psl-london-campus,United Kingdom,London,united-kingdom,london,62e3cec8492ab3be686b152e,universit-paris-dauphine-psl-london-campus
65dddd2cb91a3d4b4f9c1585,University College London (UCL) - Queen Elizabeth Olympic Park,london-college-of-fashion-lcf-queen-elizabeth-olympic-park,United Kingdom,London,united-kingdom,london,5a68710032328a1060e066dc,university-college-london-(ucl)
660a5b2ce5820b5d2ce1a829,London College of Fashion (LCF) - StratfordÂ Campus,london-college-of-fashion-lcf-stratford-campus,United Kingdom,London,united-kingdom,london,5a68710032328a1060e066e2,london-college-of-fashion-(lcf)
66308bf3c480b857841bb6e1,Bond University - Bond Institute of Health & Sport (BIHS),bond-university-bond-institute-of-health-sport-bihs,Australia,Gold Coast,australia,gold-coast,5a68710032328a1060e065c9,bond-university
66308c7fc480b857841bbb6c,Bond University - Bond University Clinical Education and Research Centre (BUCERC),bond-university-bond-university-clinical-education-and-research-centre-bucerc,Australia,Gold Coast,australia,gold-coast,5a68710032328a1060e065c9,bond-university
66308f27c480b857841bf32b,The University of Melbourne - International House,the-university-of-melbourne-international-house,Australia,Melbourne,australia,melbourne,5a6870ff32328a1060e06595,the-university-of-melbourne
66308f82c480b857841bf919,The University of Melbourne - Janet Clarke Hall,the-university-of-melbourne-janet-clarke-hall,Australia,Melbourne,australia,melbourne,5a6870ff32328a1060e06595,the-university-of-melbourne
6630901cc480b857841c0dc4,The University of Melbourne - Medley Hall,the-university-of-melbourne-medley-hall,Australia,Melbourne,australia,melbourne,5a6870ff32328a1060e06595,the-university-of-melbourne
66309095c480b857841c1b1b,The University of Melbourne - Newman College,the-university-of-melbourne-newman-college,Australia,Melbourne,australia,melbourne,5a6870ff32328a1060e06595,the-university-of-melbourne
663090e4c480b857841c2886,The University of Melbourne - Ormond College,the-university-of-melbourne-ormond-college,Australia,Melbourne,australia,melbourne,5a6870ff32328a1060e06595,the-university-of-melbourne
6630914fc480b857841c317f,The University of Melbourne - Queen's College,the-university-of-melbourne-queen-s-college,Australia,Melbourne,australia,melbourne,5a6870ff32328a1060e06595,the-university-of-melbourne
663091a5c480b857841c3572,The University of Melbourne - St Hilda's College,the-university-of-melbourne-st-hilda-s-college,Australia,Melbourne,australia,melbourne,5a6870ff32328a1060e06595,the-university-of-melbourne
663092d4c480b857841c5cac,The University of Melbourne - St Maryâ€™s College,the-university-of-melbourne-st-mary-s-college,Australia,Melbourne,australia,melbourne,5a6870ff32328a1060e06595,the-university-of-melbourne
6630936bc480b857841c7466,The University of Melbourne - University College,the-university-of-melbourne-university-college,Australia,Melbourne,australia,melbourne,5a6870ff32328a1060e06595,the-university-of-melbourne
663093d3c480b857841c85ee,The University of Melbourne - Trinity College,the-university-of-melbourne-trinity-college,Australia,Melbourne,australia,melbourne,5a6870ff32328a1060e06595,the-university-of-melbourne
66362a34548938ea09035599,Neoma Business School - Campus 1,neoma-business-school-2,France,Reims,france,reims,5ceb8359fbb83a6b4e38715c,neoma-business-school
66362a66548938ea090357e9,Neoma Business School - Campus 2,neoma-business-school-campus-2,France,Reims,france,reims,5ceb8359fbb83a6b4e38715c,neoma-business-school
6656ddbb7fd629ff8c0d0253,University of the Algarve - Universidade do Algarve - Campus de Gambelas,university-of-the-algarve-universidade-do-algarve-campus-de-gambelas,Portugal,faro,portugal,faro,6656dd5f7fd629ff8c0cfcd5,university-of-the-algarve
6656de307fd629ff8c0d0a74,University of the Algarve - 12 PAVILHÃ•ES DE ALVENARIA,university-of-the-algarve-12-pavilhoes-de-alvenaria,Portugal,faro,portugal,faro,6656dd5f7fd629ff8c0cfcd5,university-of-the-algarve
665c7da9b28511c59bbeb1d2,Imperial College London - White City Campus,imperial-college-london-white-city-campus,United Kingdom,London,united-kingdom,london,5a68710032328a1060e06703,imperial-college-london
66863fa6b3e0b9b123e9d3bc,University of Ferrara - Polo Scientifico Tecnologico,university-of-ferrara-polo-scientifico-tecnologico,Italy,ferrara,italy,ferrara,66863f3bb3e0b9b123e9cb17,university-of-ferrara
66f7f414b8703d71b2bb86e6,University of Kentucky - College of Arts and Sciences,university-of-kentucky-college-of-arts-and-sciences,United States,Lexington (Kentucky),united-states,lexington-kentucky,65af6ba448b6cb0df7f3d4e6,university-of-kentucky
66f7f450b8703d71b2bb886d,University of Kentucky - College of Education,university-of-kentucky-college-of-education,United States,Lexington (Kentucky),united-states,lexington-kentucky,65af6ba448b6cb0df7f3d4e6,university-of-kentucky
66f7f47fb8703d71b2bb8b15,University of Kentucky - College of Nursing,university-of-kentucky-college-of-nursing,United States,Lexington (Kentucky),united-states,lexington-kentucky,65af6ba448b6cb0df7f3d4e6,university-of-kentucky
66f7f4bcb8703d71b2bb8b28,University of Kentucky - College of Fine Arts,university-of-kentucky-college-of-fine-arts,United States,Lexington (Kentucky),united-states,lexington-kentucky,65af6ba448b6cb0df7f3d4e6,university-of-kentucky
66f7f724b8703d71b2bb9a30,University of Arkansas at Little Rock - Pulaski Technical College,university-of-arkansas-at-little-rock-pulaski-technical-college,United States,Little Rock(Arkansas),united-states,little-rock,668bb5a2e21cfd1d37caef8f,university-of-arkansas-at-little-rock
66f7f848b8703d71b2bb9ec5,Norwich University Of The Arts - Duke Street Riverside,norwich-university-of-the-arts-duke-street-riverside,United Kingdom,Norwich,united-kingdom,norwich,5d6e6d8b4e40902b9d1a54c6,norwich-university-of-the-arts
66f7f883b8703d71b2bb9edb,Norwich University Of The Arts - St Andrews House,norwich-university-of-the-arts-st-andrews-house,United Kingdom,Norwich,united-kingdom,norwich,5d6e6d8b4e40902b9d1a54c6,norwich-university-of-the-arts
66f7f8d3b8703d71b2bba243,Norwich University Of The Arts - St Georges,norwich-university-of-the-arts-st-georges,United Kingdom,Norwich,united-kingdom,norwich,5d6e6d8b4e40902b9d1a54c6,norwich-university-of-the-arts
66fbb07ed7e072b2cd2a4907,Freie University of Berlin - Rheinisches Studienkolleg,freie-university-of-berlin-rheinisches-studienkolleg,Germany,Berlin,germany,berlin,617bc2421ac7c72911c32bae,freie-university-of-berlin
67013d6e0a07b4ffc09a825b,University of East London - stratford campus,university-of-east-london-stratford-campus,United Kingdom,London,united-kingdom,london,5a68710032328a1060e066db,university-of-east-london
6703d65fdeaaa6b624229f95,DePaul University - Lincoln Park Student Center,depaul-university-lincoln-park-student-center,United States,Chicago (Illinois),united-states,chicago,62a0693cbf8472a8ec7b5d74,depaul-university
6703e58cdeaaa6b624238fe4,Wrexham University - School of Creative Arts,wrexham-university-school-of-creative-arts,United Kingdom,Wrexham,united-kingdom,wrexham,5a68710032328a1060e0662d,glyndwr-university
6703e75bdeaaa6b62423a42f,Coventry University - The Hub,coventry-university-the-hub,United Kingdom,Coventry,united-kingdom,coventry,5a68710032328a1060e0664a,coventry-university
6703e79cdeaaa6b62423a5da,Coventry University - William Morris,coventry-university-william-morris,United Kingdom,Coventry,united-kingdom,coventry,5a68710032328a1060e0664a,coventry-university
6703e7e8deaaa6b62423a78c,Coventry University - Ellen Terry,coventry-university-ellen-terry,United Kingdom,Coventry,united-kingdom,coventry,5a68710032328a1060e0664a,coventry-university
6703e83fdeaaa6b62423a93b,Coventry University - Delia Derbyshire,coventry-university-delia-derbyshire,United Kingdom,Coventry,united-kingdom,coventry,5a68710032328a1060e0664a,coventry-university
6703e88ddeaaa6b62423a953,George mason university - West Campus,george-mason-university-west-campus,United States,Fairfax (Virginia),united-states,fairfax,5d31cbdd3073207f453a0452,george-maison-university
6703e9bedeaaa6b62423b2ee,Teesside University - Stephenson Building,teesside-university-stephenson-building,United Kingdom,Middlesbrough,united-kingdom,middlesbrough,5a68710032328a1060e0662e,teesside-university
6703eaa9deaaa6b62423b5f9,University of Wolverhampton - School of Art,university-of-wolverhampton-school-of-art,United Kingdom,Wolverhampton,united-kingdom,wolverhampton,5a68710032328a1060e0661c,university-of-wolverhampton
6703eb92deaaa6b62423b7ef,International College Portsmouth (ICP) - Highbury Campus,international-college-portsmouth-icp-highbury-campus,United Kingdom,Portsmouth,united-kingdom,portsmouth,62e3cec8492ab3be686b159e,international-college-portsmouth-icp
6704b5a2deaaa6b624247547,Duke University - Duke East Campus,duke-university-duke-east-campus,United States,Durham (North Carolina),united-states,durham-2,636e39f1bdf7b540cc782281,duke-university
670679828a82bd35ca520ff1,University of Wollongong - UOW Innovation Campus,university-of-wollongong-uow-innovation-campus,Australia,Wollongong,australia,wollongong,5a68710032328a1060e065cb,university-of-wollongong
670d16484950ad932916c23a,University of Hull - Canham Turner,university-of-hull-canham-turner,United Kingdom,Hull,united-kingdom,hull,5a68710032328a1060e06615,university-of-hull
670d16784950ad932916ca5d,University of Hull - Brynmor Jones Library,university-of-hull-brynmor-jones-library,United Kingdom,Hull,united-kingdom,hull,5a68710032328a1060e06615,university-of-hull
670d173e4950ad932916d722,University of Hull - Marketing and communications,university-of-hull-marketing-and-communications,United Kingdom,Hull,united-kingdom,hull,5a68710032328a1060e06615,university-of-hull
670d17734950ad932916d9bf,University of Hull - Loxley Building,university-of-hull-loxley-building,United Kingdom,Hull,united-kingdom,hull,5a68710032328a1060e06615,university-of-hull
670d17a54950ad932916dac5,University of Hull - Geography Environment & Earth Sciences,university-of-hull-geography-environment-earth-sciences,United Kingdom,Hull,united-kingdom,hull,5a68710032328a1060e06615,university-of-hull
670e5b91da33dcf95f5d1be6,Liverpool John Moores University (LJMU) - John Foster Building,liverpool-john-moores-university-ljmu-john-foster-building,United Kingdom,Liverpool,united-kingdom,liverpool,5a68710032328a1060e065ff,liverpool-john-moores-university-(ljmu)
670e5c04da33dcf95f5d25b4,Liverpool John Moores University (LJMU) - Life Sciences Building,liverpool-john-moores-university-ljmu-life-sciences-building,United Kingdom,Liverpool,united-kingdom,liverpool,5a68710032328a1060e065ff,liverpool-john-moores-university-(ljmu)
670e623bda33dcf95f5da3a1,Liverpool John Moores University (LJMU) - Henry Cotton Building,liverpool-john-moores-university-ljmu-henry-cotton-building,United Kingdom,Liverpool,united-kingdom,liverpool,5a68710032328a1060e065ff,liverpool-john-moores-university-(ljmu)
670e627ada33dcf95f5daafe,University of Liverpool - South Campus Teaching Hub,university-of-liverpool-south-campus-teaching-hub,United Kingdom,Liverpool,united-kingdom,liverpool,5a68710032328a1060e065fa,university-of-liverpool
670e62bbda33dcf95f5db121,University of Liverpool - International Summer School,university-of-liverpool-international-summer-school,United Kingdom,Liverpool,united-kingdom,liverpool,5a68710032328a1060e065fa,university-of-liverpool
670e6337da33dcf95f5dd103,University of Liverpool - Ashton Building,university-of-liverpool-ashton-building,United Kingdom,Liverpool,united-kingdom,liverpool,5a68710032328a1060e065fa,university-of-liverpool
670e64f7da33dcf95f5e0215,University of Liverpool - Life Science Building,university-of-liverpool-life-science-building,United Kingdom,Liverpool,united-kingdom,liverpool,5a68710032328a1060e065fa,university-of-liverpool
6710ba927b0adac23a6e935b,MalmÃ¶ University - GÃ¤ddan,malmo-university-gaddan,Sweden,MalmÃ¶,sweden,malmo,6461f3d4bca0f43148b307c8,malmo-university
6710bacc7b0adac23a6e93ed,MalmÃ¶ University - Student Center,malmo-university-student-center,Sweden,MalmÃ¶,sweden,malmo,6461f3d4bca0f43148b307c8,malmo-university
6710bc987b0adac23a6ea3cd,MalmÃ¶ University - Faculty of Learning and Society,malmo-university-faculty-of-learning-and-society,Sweden,MalmÃ¶,sweden,malmo,6461f3d4bca0f43148b307c8,malmo-university
6710bcec7b0adac23a6ea5a8,MalmÃ¶ University - Department of Urban Studies,malmo-university-department-of-urban-studies,Sweden,MalmÃ¶,sweden,malmo,6461f3d4bca0f43148b307c8,malmo-university
6710bef57b0adac23a6eb9e7,University of Deusto - Faculty of Economics and Business Administration,university-of-deusto-faculty-of-economics-and-business-administration,Spain,Bilbao,spain,bilbao,636e2820bdf7b540cc77ecd9,university-of-deusto
671491ef30b16d0d434358e8,University of Winchester - West Downs Campus,university-of-winchester-west-downs-campus,United Kingdom,Winchester,united-kingdom,winchester,5f2bb2a8284c21202da5b52d,university-of-winchester
6714922130b16d0d43435b19,University of Winchester - King Alfred Campus,university-of-winchester-king-alfred-campus,United Kingdom,Winchester,united-kingdom,winchester,5f2bb2a8284c21202da5b52d,university-of-winchester
6714927530b16d0d43435b3b,University of Winchester - Medecroft Building,university-of-winchester-medecroft-building,United Kingdom,Winchester,united-kingdom,winchester,5f2bb2a8284c21202da5b52d,university-of-winchester
671492b030b16d0d43435e3c,University of Winchester - Medecroft Annexe,university-of-winchester-medecroft-annexe,United Kingdom,Winchester,united-kingdom,winchester,5f2bb2a8284c21202da5b52d,university-of-winchester
6714930330b16d0d43435e60,Winchester School of Art - Winchester - West Side Lecture Theatre,winchester-school-of-art-winchester-west-side-lecture-theatre,United Kingdom,Winchester,united-kingdom,winchester,62e3cec8492ab3be686b151a,winchester-school-of-art-winchester
6714932c30b16d0d43435fe7,University of Winchester - Kenneth Kettle Building,university-of-winchester-kenneth-kettle-building,United Kingdom,Winchester,united-kingdom,winchester,5f2bb2a8284c21202da5b52d,university-of-winchester
6714934b30b16d0d43436056,University of Winchester - Faculty of Health & Wellbeing,university-of-winchester-faculty-of-health-wellbeing,United Kingdom,Winchester,united-kingdom,winchester,5f2bb2a8284c21202da5b52d,university-of-winchester
6714938030b16d0d43436067,University of Winchester - Bowers Building,university-of-winchester-bowers-building,United Kingdom,Winchester,united-kingdom,winchester,5f2bb2a8284c21202da5b52d,university-of-winchester
67149a1530b16d0d43437770,Bangor University - Prichard Jones Hall,bangor-university-prichard-jones-hall,United Kingdom,Bangor,united-kingdom,bangor,5a68710032328a1060e0661f,bangor-university
67149a8b30b16d0d43437879,Bangor University - School of Psychology and Sport Science,bangor-university-school-of-psychology-and-sport-science,United Kingdom,Bangor,united-kingdom,bangor,5a68710032328a1060e0661f,bangor-university
67149aab30b16d0d434379ed,Bangor University - St Maryâ€™s Quad,bangor-university-st-mary-s-quad,United Kingdom,Bangor,united-kingdom,bangor,5a68710032328a1060e0661f,bangor-university
67149acc30b16d0d43437a8b,Bangor University - International College (BUIC),bangor-university-international-college-buic,United Kingdom,Bangor,united-kingdom,bangor,5a68710032328a1060e0661f,bangor-university
67149b3030b16d0d43437bd8,Bangor University - Main Arts Building,main-arts-building,United Kingdom,Bangor,united-kingdom,bangor,5a68710032328a1060e0661f,bangor-university
67149b5a30b16d0d43437d10,Bangor University - Bangor Business School Executive Education,bangor-university-bangor-business-school-executive-education,United Kingdom,Bangor,united-kingdom,bangor,5a68710032328a1060e0661f,bangor-university
67149cdf30b16d0d434388f8,University of Reading - ICMA Centre,icma-centre,United Kingdom,Reading,united-kingdom,reading,5a68710032328a1060e0660b,university-of-reading
67149d1f30b16d0d43438b4a,University of Reading - Palmer Building,university-of-reading-palmer-building,United Kingdom,Reading,united-kingdom,reading,5a68710032328a1060e0660b,university-of-reading
67149d5830b16d0d43438b5b,University of Reading - Chaplaincy Centre,university-of-reading-chaplaincy-centre,United Kingdom,Reading,united-kingdom,reading,5a68710032328a1060e0660b,university-of-reading
67149e1730b16d0d43438d8d,University of Worcester - The Jenny Lind Building,the-jenny-lind-building,United Kingdom,Worcester,united-kingdom,worcester,67149e3b30b16d0d43438da0,university-of-worcester
67149e8430b16d0d43438f41,University of Worcester - The Art House,university-of-worcester-the-art-house,United Kingdom,Worcester,united-kingdom,worcester,67149e3b30b16d0d43438da0,university-of-worcester
67149ec230b16d0d43438fbc,University of Worcester - Charles Hastings Building,university-of-worcester-charles-hastings-building,United Kingdom,Worcester,united-kingdom,worcester,67149e3b30b16d0d43438da0,university-of-worcester
67149ee430b16d0d43438fcd,"University of Worcester, Severn Campus - University of Worcester Arena",university-of-worcester-severn-campus-university-of-worcester-arena,United Kingdom,Worcester,united-kingdom,worcester,636e2ea6bdf7b540cc77f961,university-of-worcester-severn-campus
67162223e70db10184fb98ca,Thompson Rivers University - Kamloops - Old Main,thompson-rivers-university-kamloops-old-main,Canada,Kamloops,canada,kamloops,636e345fbdf7b540cc780edf,thompson-rivers-university-2
671628cf178b20ccebceb3f9,University of Saskatchewan - The Bowl University Of Saskatchewan,university-of-saskatchewan-the-bowl-university-of-saskatchewan,Canada,Saskatoon,canada,saskatoon,5d9ed65447ce1a46fbc5a5ce,university-of-saskatchewan
67162a2c178b20ccebcee193,University of Saskatchewan - University of Saskatchewan College of Engineering,university-of-saskatchewan-university-of-saskatchewan-college-of-engineering,Canada,Saskatoon,canada,saskatoon,5d9ed65447ce1a46fbc5a5ce,university-of-saskatchewan
671651cc178b20ccebd236e8,University for the Creative Arts - Watts House,university-for-the-creative-arts-watts-house,United Kingdom,Farnham,united-kingdom,farnham,62cc030f8c5cc63203564dc7,university-for-the-creative-arts
671652c2178b20ccebd257e2,Rovira i Virgili University - Parking URV,rovira-i-virgili-university-parking-urv,Spain,Tarragona,spain,tarragona,5d42861ef73aa6254b6833cc,rovira-i-virgili-university
671652f2178b20ccebd25c4c,Rovira i Virgili University - Universitat Rovira i Virgili (FURV-CTTI),rovira-i-virgili-university-universitat-rovira-i-virgili-furv-ctti,Spain,Tarragona,spain,tarragona,5d42861ef73aa6254b6833cc,rovira-i-virgili-university
671653bf178b20ccebd27a33,Rovira i Virgili University - URV Faculty of Legal Sciences,rovira-i-virgili-university-urv-faculty-of-legal-sciences,Spain,Tarragona,spain,tarragona,5d42861ef73aa6254b6833cc,rovira-i-virgili-university
671655c8178b20ccebd2a04d,Rovira i Virgili University - URV CRAI campus Catalunya,rovira-i-virgili-university-urv-crai-campus-catalunya,Spain,Tarragona,spain,tarragona,5d42861ef73aa6254b6833cc,rovira-i-virgili-university
67189563178b20ccebdf0d64,East Carolina University - College of Engineering & Technology,east-carolina-university-college-of-engineering-technology-east-carolina-university,United States,Greenville (North Carolina),united-states,greenville,5dbfaacadf40b83b51cdf2c0,east-carolina-university
6718964c178b20ccebdf153b,East Carolina University - Health Sciences Campus Student Center,east-carolina-university-health-sciences-campus-student-center,United States,Greenville (North Carolina),united-states,greenville,5dbfaacadf40b83b51cdf2c0,east-carolina-university
67189954178b20ccebdf3c55,East Carolina University - West Research Campus,east-carolina-university-west-research-campus,United States,Greenville (North Carolina),united-states,greenville,5dbfaacadf40b83b51cdf2c0,east-carolina-university
67189b7d178b20ccebdf5ac2,Aalborg University - Department of Sustainability and Planning,aalborg-university-department-of-sustainability-and-planning,Denmark,Aalborg,denmark,aalborg,6315d2fc839139acc891fce4,aalborg-university
67189bea178b20ccebdf640b,Aalborg University - Department of Communication and Psychology,aalborg-university-department-of-communication-and-psychology,Denmark,Aalborg,denmark,aalborg,6315d2fc839139acc891fce4,aalborg-university
67189c1f178b20ccebdf669f,"Aalborg University - Department of Architecture, Design and Media Technology",aalborg-university-department-of-architecture-design-and-media-technology,Denmark,Aalborg,denmark,aalborg,6315d2fc839139acc891fce4,aalborg-university
6718ab2b178b20ccebe02a1e,UniversitÃ© Grenoble Alpes - Grenoble - Faculty of Medicine and Pharmacy,universite-grenoble-alpes-grenoble-faculty-of-medicine-and-pharmacy,France,Grenoble,france,grenoble,659bea63b10f51bb1d95d929,universite-grenoble-alpes
6718c7db178b20ccebe0ebce,University of Bremen - Institute of Environmental Physics,university-of-bremen-institute-of-environmental-physics,Germany,Bremen,germany,bremen,6718ada1178b20ccebe0485c,university-of-bremen
6718c9a4178b20ccebe0ff50,Ludwig Maximilian University of Munich - Pathological Institute,ludwig-maximilian-university-of-munich-pathological-institute,Germany,Munich,germany,munich,62da64664db347329abfd8e0,ludwig-maximilian-university-of-munich
6718cc7e178b20ccebe11961,Technical University of Munich - Macromedia University of Applied Sciences,technical-university-of-munich-macromedia-university-of-applied-sciences,Germany,Munich,germany,munich,630c72fbc3f90731a360f6fc,#NAME?
6718d48c178b20ccebe16ac9,University of Trieste - eCampus,university-of-trieste-ecampus,Italy,trieste,italy,trieste,6656c9fef15343d00781970d,university-of-trieste
6718d4fa178b20ccebe16f7f,University of Trieste - Pegaso Telematic University,university-of-trieste-pegaso-telematic-university,Italy,trieste,italy,trieste,6656c9fef15343d00781970d,university-of-trieste
6718d61e178b20ccebe18324,University of Trieste - Educational Sciences,university-of-trieste-educational-sciences,Italy,trieste,italy,trieste,6656c9fef15343d00781970d,university-of-trieste
6718df67178b20ccebe1bd8b,"UniversitÃ degli Studi di Cagliari - Department of Humanities, Languages, Cultural Heritage",universita-degli-studi-di-cagliari-department-of-humanities-languages-cultural-heritage,Italy,Cagliari,italy,cagliari,6656daf97fd629ff8c0cdc9d,universita-degli-studi-di-cagliari
6718ef49178b20ccebe2c5d2,University of Amsterdam - Department of Psychology,university-of-amsterdam-department-of-psychology,Netherlands,Amsterdam,netherlands,amsterdam,5d4ea811f509a942d65d13d9,university-of-amsterdam
